record_time,uplink_length,downlink_length
2019-06-12 00:00:00,123,123
2019-06-12 00:05:00,122,122
2019-06-12 00:10:00,123,123
2019-06-12 00:15:00,122,122
2019-06-12 00:20:00,122,122
2019-06-12 00:25:00,121,121
2019-06-12 00:30:00,119,119
2019-06-12 00:35:00,122,122
2019-06-12 00:40:00,122,122
2019-06-12 00:45:00,122,122
2019-06-12 00:50:00,123,123
2019-06-12 00:55:00,122,122
2019-06-12 01:00:00,123,123
2019-06-12 01:05:00,122,122
2019-06-12 01:10:00,123,123
2019-06-12 01:15:00,122,122
2019-06-12 01:20:00,123,123
2019-06-12 01:25:00,122,122
2019-06-12 01:30:00,123,123
2019-06-12 01:35:00,122,122
2019-06-12 01:40:00,123,123
2019-06-12 01:45:00,122,122
2019-06-12 01:50:00,124,124
2019-06-12 01:55:00,122,122
2019-06-12 02:00:00,123,123
2019-06-12 02:05:00,122,122
2019-06-12 02:10:00,122,122
2019-06-12 02:15:00,122,122
2019-06-12 02:20:00,121,121
2019-06-12 02:25:00,122,122
2019-06-12 02:30:00,123,123
2019-06-12 02:35:00,122,122
2019-06-12 02:40:00,122,122
2019-06-12 02:45:00,122,122
2019-06-12 02:50:00,123,123
2019-06-12 02:55:00,121,121
2019-06-12 03:00:00,123,123
2019-06-12 03:05:00,121,121
2019-06-12 03:10:00,122,122
2019-06-12 03:15:00,122,122
2019-06-12 03:20:00,123,123
2019-06-12 03:25:00,121,121
2019-06-12 03:30:00,123,123
2019-06-12 03:35:00,122,122
2019-06-12 03:40:00,123,123
2019-06-12 03:45:00,121,121
2019-06-12 03:50:00,123,123
2019-06-12 03:55:00,122,122
2019-06-12 04:00:00,123,123
2019-06-12 04:05:00,122,122
2019-06-12 04:10:00,122,122
2019-06-12 04:15:00,122,122
2019-06-12 04:20:00,123,123
2019-06-12 04:25:00,121,121
2019-06-12 04:30:00,123,123
2019-06-12 04:35:00,121,121
2019-06-12 04:40:00,122,122
2019-06-12 04:45:00,121,121
2019-06-12 04:50:00,124,124
2019-06-12 04:55:00,121,121
2019-06-12 05:00:00,123,123
2019-06-12 05:05:00,121,121
2019-06-12 05:10:00,123,123
2019-06-12 05:15:00,122,122
2019-06-12 05:20:00,123,123
2019-06-12 05:25:00,122,122
2019-06-12 05:30:00,123,123
2019-06-12 05:35:00,122,122
2019-06-12 05:40:00,123,123
2019-06-12 05:45:00,122,122
2019-06-12 05:50:00,123,123
2019-06-12 05:55:00,122,122
2019-06-12 06:00:00,123,123
2019-06-12 06:05:00,122,122
2019-06-12 06:10:00,122,122
2019-06-12 06:15:00,122,122
2019-06-12 06:20:00,123,123
2019-06-12 06:25:00,121,121
2019-06-12 06:30:00,123,123
2019-06-12 06:35:00,122,122
2019-06-12 06:40:00,121,121
2019-06-12 06:45:00,122,122
2019-06-12 06:50:00,133,133
2019-06-12 06:55:00,122,122
2019-06-12 07:00:00,122,122
2019-06-12 07:05:00,122,122
2019-06-12 07:10:00,122,122
2019-06-12 07:15:00,122,122
2019-06-12 07:20:00,123,123
2019-06-12 07:25:00,122,122
2019-06-12 07:30:00,123,123
2019-06-12 07:35:00,120,120
2019-06-12 07:40:00,123,123
2019-06-12 07:45:00,122,122
2019-06-12 07:50:00,124,124
2019-06-12 07:55:00,121,121
2019-06-12 08:00:00,122,122
2019-06-12 08:05:00,121,121
2019-06-12 08:10:00,122,122
2019-06-12 08:15:00,122,122
2019-06-12 08:20:00,122,122
2019-06-12 08:25:00,121,121
2019-06-12 08:30:00,123,123
2019-06-12 08:35:00,121,121
2019-06-12 08:40:00,122,122
2019-06-12 08:45:00,122,122
2019-06-12 08:50:00,123,123
2019-06-12 08:55:00,122,122
2019-06-12 09:00:00,123,123
2019-06-12 09:05:00,122,122
2019-06-12 09:10:00,122,122
2019-06-12 09:15:00,122,122
2019-06-12 09:20:00,122,122
2019-06-12 09:25:00,120,120
2019-06-12 09:30:00,123,123
2019-06-12 09:35:00,120,120
2019-06-12 09:40:00,123,123
2019-06-12 09:45:00,121,121
2019-06-12 09:50:00,123,123
2019-06-12 09:55:00,122,122
2019-06-12 10:00:00,93,93
2019-06-12 10:05:00,114,114
2019-06-12 10:10:00,123,123
2019-06-12 10:15:00,120,120
2019-06-12 10:20:00,120,120
2019-06-12 10:25:00,121,121
2019-06-12 10:30:00,123,123
2019-06-12 10:35:00,121,121
2019-06-12 10:40:00,117,117
2019-06-12 10:45:00,160,160
2019-06-12 10:50:00,123,123
2019-06-12 10:55:00,120,120
2019-06-12 11:00:00,176,176
2019-06-12 11:05:00,122,122
2019-06-12 11:10:00,121,121
