record_time,uplink_length,downlink_length
2019-06-12 09:30:00,4,4
2019-06-12 09:35:00,87,87
2019-06-12 09:40:00,0,0
2019-06-12 09:45:00,0,0
2019-06-12 09:50:00,0,0
2019-06-12 09:55:00,70,70
2019-06-12 10:00:00,0,0
2019-06-12 10:05:00,0,0
2019-06-12 10:10:00,0,0
2019-06-12 10:15:00,0,0
2019-06-12 10:20:00,74,74
2019-06-12 10:25:00,70,70
2019-06-12 10:30:00,280,280
2019-06-12 10:35:00,0,0
2019-06-12 10:40:00,0,0
2019-06-12 10:45:00,0,0
2019-06-12 10:50:00,0,0
2019-06-12 10:55:00,0,0
2019-06-12 11:00:00,0,0
2019-06-12 11:05:00,0,0
2019-06-12 11:10:00,0,0
2019-06-12 11:15:00,0,0
2019-06-12 11:20:00,0,0
2019-06-12 11:25:00,0,0
2019-06-12 11:30:00,0,0
2019-06-12 11:35:00,0,0
2019-06-12 11:40:00,0,0
2019-06-12 11:45:00,0,0
2019-06-12 11:50:00,0,0
2019-06-12 11:55:00,0,0
2019-06-12 12:00:00,0,0
2019-06-12 12:05:00,0,0
2019-06-12 12:10:00,0,0
2019-06-12 12:15:00,0,0
2019-06-12 12:20:00,0,0
2019-06-12 12:25:00,0,0
2019-06-12 12:30:00,0,0
2019-06-12 12:35:00,0,0
2019-06-12 12:40:00,0,0
2019-06-12 12:45:00,0,0
2019-06-12 12:50:00,0,0
2019-06-12 12:55:00,0,0
2019-06-12 13:00:00,0,0
2019-06-12 13:05:00,0,0
2019-06-12 13:10:00,0,0
2019-06-12 13:15:00,0,0
2019-06-12 13:20:00,0,0
2019-06-12 13:25:00,0,0
2019-06-12 13:30:00,0,0
2019-06-12 13:35:00,0,0
2019-06-12 13:40:00,0,0
2019-06-12 13:45:00,0,0
2019-06-12 13:50:00,0,0
2019-06-12 13:55:00,0,0
2019-06-12 14:00:00,27,27
2019-06-12 14:05:00,3,3
2019-06-12 14:10:00,0,0
2019-06-12 14:15:00,0,0
2019-06-12 14:20:00,0,0
2019-06-12 14:25:00,0,0
2019-06-12 14:30:00,0,0
2019-06-12 14:35:00,0,0
2019-06-12 14:40:00,0,0
2019-06-12 14:45:00,0,0
2019-06-12 14:50:00,0,0
2019-06-12 14:55:00,0,0
2019-06-12 15:00:00,0,0
2019-06-12 15:05:00,0,0
2019-06-12 15:10:00,3,3
